Date,Symbol,Type,Entry Price,Exit Price,Entry Time,Exit Time,Exit Reason,PnL,Trade Count
2024-03-27,AUROPHARMA,BUY,1056.5,1062.2,2024-03-27 11:15:00,2024-03-27 11:45:00,Target Hit,5.7,31
2024-03-28,AUROPHARMA,SELL,1067.55,1073.1,2024-03-28 09:25:00,2024-03-28 09:35:00,Stop Loss,-5.55,8
2024-03-28,AUROPHARMA,BUY,1077.5,1069.25,2024-03-28 09:40:00,2024-03-28 10:05:00,Stop Loss,-8.25,12
2024-04-01,AUROPHARMA,SELL,1108.65,1112.2,2024-04-01 11:05:00,2024-04-01 11:25:00,Stop Loss,-3.55,28
2024-01-01,BAJFINANCE,SELL,7287.45,7311.95,2024-01-01 10:55:00,2024-01-01 12:45:00,Stop Loss,-24.5,23
2024-01-02,BAJFINANCE,BUY,7330.0,7303.0,2024-01-02 09:35:00,2024-01-02 09:55:00,Stop Loss,-27.0,20
2024-01-03,BAJFINANCE,SELL,7411.4,7430.0,2024-01-03 09:40:00,2024-01-03 11:45:00,Stop Loss,-18.6,19
2024-01-04,BAJFINANCE,BUY,7678.8,7651.85,2024-01-04 09:25:00,2024-01-04 10:05:00,Stop Loss,-26.95,8
2024-01-05,BAJFINANCE,BUY,7755.95,7716.0,2024-01-05 09:30:00,2024-01-05 10:10:00,Stop Loss,-39.95,15
2024-01-05,BAJFINANCE,SELL,7703.95,7724.25,2024-01-05 10:45:00,2024-01-05 12:00:00,Stop Loss,-20.3,27
2024-01-08,BAJFINANCE,BUY,7717.3,7762.0,2024-01-08 10:05:00,2024-01-08 10:20:00,Target Hit,44.7,24
2024-01-09,BAJFINANCE,BUY,7804.05,7758.7,2024-01-09 09:20:00,2024-01-09 09:25:00,Stop Loss,-45.35,4
2024-01-09,BAJFINANCE,SELL,7758.7,7785.0,2024-01-09 09:25:00,2024-01-09 10:20:00,Stop Loss,-26.3,11
2024-01-10,BAJFINANCE,SELL,7663.65,7694.05,2024-01-10 09:25:00,2024-01-10 09:30:00,Stop Loss,-30.4,18
2024-01-11,BAJFINANCE,BUY,7739.4,7779.4,2024-01-11 09:20:00,2024-01-11 09:35:00,Target Hit,40.0,4
2024-01-11,BAJFINANCE,SELL,7665.05,7675.3,2024-01-11 15:00:00,2024-01-11 15:15:00,Time Exit,-10.25,35
2024-01-12,BAJFINANCE,SELL,7673.0,7633.6,2024-01-12 09:25:00,2024-01-12 09:55:00,Target Hit,39.4,11
2024-01-15,BAJFINANCE,SELL,7614.85,7563.9,2024-01-15 09:20:00,2024-01-15 09:55:00,Target Hit,50.95,1
2024-01-16,BAJFINANCE,BUY,7577.5,7557.2,2024-01-16 09:20:00,2024-01-16 09:45:00,Stop Loss,-20.3,2
2024-01-16,BAJFINANCE,SELL,7454.5,7477.9,2024-01-16 12:35:00,2024-01-16 12:45:00,Stop Loss,-23.4,31
2024-01-17,BAJFINANCE,BUY,7452.6,7429.5,2024-01-17 09:45:00,2024-01-17 10:05:00,Stop Loss,-23.1,14
2024-01-19,BAJFINANCE,BUY,7377.4,7353.7,2024-01-19 09:35:00,2024-01-19 09:45:00,Stop Loss,-23.7,16
2024-01-19,BAJFINANCE,SELL,7305.5,7325.0,2024-01-19 10:50:00,2024-01-19 15:15:00,Stop Loss,-19.5,26
2024-01-20,BAJFINANCE,BUY,7384.0,7364.1,2024-01-20 09:25:00,2024-01-20 09:30:00,Stop Loss,-19.9,8
2024-01-20,BAJFINANCE,SELL,7319.65,7301.05,2024-01-20 12:35:00,2024-01-20 15:15:00,Time Exit,18.6,30
2024-01-23,BAJFINANCE,SELL,7260.85,7217.35,2024-01-23 10:20:00,2024-01-23 10:55:00,Target Hit,43.5,27
2024-01-24,BAJFINANCE,SELL,7034.3,7054.8,2024-01-24 10:00:00,2024-01-24 10:05:00,Stop Loss,-20.5,19
2024-01-25,BAJFINANCE,SELL,7047.1,7067.15,2024-01-25 10:15:00,2024-01-25 10:30:00,Stop Loss,-20.05,20
2024-01-29,BAJFINANCE,BUY,7165.25,7140.55,2024-01-29 09:20:00,2024-01-29 09:40:00,Stop Loss,-24.7,4
2024-01-30,BAJFINANCE,SELL,6840.2,6857.65,2024-01-30 11:55:00,2024-01-30 12:25:00,Stop Loss,-17.45,26
2024-01-31,BAJFINANCE,BUY,6868.2,6905.0,2024-01-31 09:25:00,2024-01-31 11:05:00,Target Hit,36.8,14
2024-02-01,BAJFINANCE,SELL,6822.75,6783.0,2024-02-01 09:25:00,2024-02-01 10:05:00,Target Hit,39.75,12
2024-02-02,BAJFINANCE,BUY,6814.2,6850.35,2024-02-02 10:00:00,2024-02-02 11:10:00,Target Hit,36.15,18
2024-02-05,BAJFINANCE,SELL,6821.0,6785.0,2024-02-05 10:15:00,2024-02-05 12:05:00,Target Hit,36.0,21
2024-02-06,BAJFINANCE,SELL,6556.85,6588.55,2024-02-06 10:10:00,2024-02-06 10:55:00,Stop Loss,-31.7,19
2024-02-06,BAJFINANCE,BUY,6688.2,6645.5,2024-02-06 11:10:00,2024-02-06 11:15:00,Stop Loss,-42.7,28
2024-02-07,BAJFINANCE,BUY,6684.6,6718.25,2024-02-07 09:35:00,2024-02-07 10:15:00,Target Hit,33.65,23
2024-02-08,BAJFINANCE,SELL,6673.95,6692.0,2024-02-08 09:35:00,2024-02-08 10:00:00,Stop Loss,-18.05,17
2024-02-09,BAJFINANCE,BUY,6623.7,6663.05,2024-02-09 09:20:00,2024-02-09 09:30:00,Target Hit,39.35,4
2024-02-12,BAJFINANCE,SELL,6604.75,6561.05,2024-02-12 09:20:00,2024-02-12 10:25:00,Target Hit,43.7,4
2024-02-13,BAJFINANCE,SELL,6559.05,6592.7,2024-02-13 09:25:00,2024-02-13 09:30:00,Stop Loss,-33.65,17
2024-02-13,BAJFINANCE,BUY,6619.6,6594.7,2024-02-13 09:40:00,2024-02-13 09:45:00,Stop Loss,-24.9,25
2024-02-14,BAJFINANCE,BUY,6583.6,6619.95,2024-02-14 09:20:00,2024-02-14 10:05:00,Target Hit,36.35,3
2024-02-15,BAJFINANCE,SELL,6627.0,6588.0,2024-02-15 09:40:00,2024-02-15 10:25:00,Target Hit,39.0,18
2024-02-16,BAJFINANCE,SELL,6628.1,6617.0,2024-02-16 09:45:00,2024-02-16 15:15:00,Time Exit,11.1,17
2024-02-19,BAJFINANCE,BUY,6700.25,6783.0,2024-02-19 09:25:00,2024-02-19 11:25:00,Target Hit,82.75,12
2024-02-20,BAJFINANCE,BUY,6727.0,6709.25,2024-02-20 09:25:00,2024-02-20 10:00:00,Stop Loss,-17.75,10
2024-02-21,BAJFINANCE,SELL,6752.95,6715.0,2024-02-21 09:45:00,2024-02-21 11:20:00,Target Hit,37.95,17
2024-02-22,BAJFINANCE,SELL,6636.4,6586.0,2024-02-22 09:20:00,2024-02-22 10:30:00,Target Hit,50.4,5
2024-02-23,BAJFINANCE,BUY,6696.75,6674.0,2024-02-23 09:35:00,2024-02-23 09:50:00,Stop Loss,-22.75,15
2024-02-23,BAJFINANCE,SELL,6646.75,6678.9,2024-02-23 12:10:00,2024-02-23 12:45:00,Stop Loss,-32.15,30
2024-02-26,BAJFINANCE,BUY,6701.55,6681.7,2024-02-26 09:40:00,2024-02-26 09:50:00,Stop Loss,-19.85,12
2024-02-27,BAJFINANCE,SELL,6596.3,6561.0,2024-02-27 09:35:00,2024-02-27 13:50:00,Target Hit,35.3,14
2024-02-28,BAJFINANCE,BUY,6588.1,6566.2,2024-02-28 10:20:00,2024-02-28 10:50:00,Stop Loss,-21.9,23
2024-02-28,BAJFINANCE,SELL,6536.65,6501.0,2024-02-28 12:25:00,2024-02-28 15:10:00,Target Hit,35.65,31
2024-02-29,BAJFINANCE,BUY,6531.0,6489.9,2024-02-29 09:25:00,2024-02-29 10:10:00,Stop Loss,-41.1,10
2024-02-29,BAJFINANCE,SELL,6481.2,6431.45,2024-02-29 12:40:00,2024-02-29 14:30:00,Target Hit,49.75,34
2024-03-01,BAJFINANCE,BUY,6540.7,6577.1,2024-03-01 09:40:00,2024-03-01 11:45:00,Target Hit,36.4,13
2024-03-02,BAJFINANCE,BUY,6604.0,6582.0,2024-03-02 11:30:00,2024-03-02 12:05:00,Stop Loss,-22.0,15
2024-03-04,BAJFINANCE,SELL,6578.0,6595.9,2024-03-04 12:40:00,2024-03-04 13:35:00,Stop Loss,-17.9,31
2024-03-05,BAJFINANCE,SELL,6594.95,6549.3,2024-03-05 09:45:00,2024-03-05 11:40:00,Target Hit,45.65,20
2024-03-06,BAJFINANCE,SELL,6255.0,6208.0,2024-03-06 09:25:00,2024-03-06 10:05:00,Target Hit,47.0,10
2024-03-07,BAJFINANCE,BUY,6424.2,6459.15,2024-03-07 09:20:00,2024-03-07 09:30:00,Target Hit,34.95,3
2024-03-11,BAJFINANCE,SELL,6449.45,6467.45,2024-03-11 09:35:00,2024-03-11 09:45:00,Stop Loss,-18.0,16
2024-03-12,BAJFINANCE,SELL,6385.5,6443.8,2024-03-12 09:25:00,2024-03-12 09:30:00,Stop Loss,-58.3,15
2024-03-12,BAJFINANCE,BUY,6443.8,6389.25,2024-03-12 09:30:00,2024-03-12 10:40:00,Stop Loss,-54.55,21
2024-03-13,BAJFINANCE,BUY,6468.25,6509.0,2024-03-13 09:40:00,2024-03-13 10:10:00,Target Hit,40.75,21
2024-03-14,BAJFINANCE,BUY,6460.8,6428.0,2024-03-14 11:30:00,2024-03-14 12:45:00,Stop Loss,-32.8,28
2024-03-15,BAJFINANCE,BUY,6402.65,6435.7,2024-03-15 09:20:00,2024-03-15 09:45:00,Target Hit,33.05,4
2024-03-18,BAJFINANCE,SELL,6467.85,6492.9,2024-03-18 09:25:00,2024-03-18 09:45:00,Stop Loss,-25.05,5
2024-03-18,BAJFINANCE,BUY,6540.0,6518.95,2024-03-18 10:50:00,2024-03-18 11:40:00,Stop Loss,-21.05,22
2024-03-19,BAJFINANCE,BUY,6572.0,6553.9,2024-03-19 10:10:00,2024-03-19 10:20:00,Stop Loss,-18.1,26
2024-03-20,BAJFINANCE,BUY,6656.0,6635.65,2024-03-20 09:20:00,2024-03-20 09:25:00,Stop Loss,-20.35,2
2024-03-21,BAJFINANCE,SELL,6687.0,6708.75,2024-03-21 09:30:00,2024-03-21 10:10:00,Stop Loss,-21.75,7
2024-03-21,BAJFINANCE,BUY,6732.7,6701.45,2024-03-21 10:40:00,2024-03-21 12:05:00,Stop Loss,-31.25,21
2024-03-22,BAJFINANCE,BUY,6755.0,6790.7,2024-03-22 09:55:00,2024-03-22 14:35:00,Target Hit,35.7,22
2024-03-26,BAJFINANCE,BUY,6869.6,6906.65,2024-03-26 09:20:00,2024-03-26 09:45:00,Target Hit,37.05,5
2024-03-27,BAJFINANCE,SELL,6930.0,6954.2,2024-03-27 09:25:00,2024-03-27 09:55:00,Stop Loss,-24.2,8
2024-03-27,BAJFINANCE,BUY,6985.05,7025.8,2024-03-27 13:30:00,2024-03-27 13:55:00,Target Hit,40.75,34
2024-03-28,BAJFINANCE,BUY,7136.0,7189.0,2024-03-28 09:20:00,2024-03-28 09:40:00,Target Hit,53.0,3
2024-04-01,BAJFINANCE,SELL,7231.75,7275.3,2024-04-01 09:20:00,2024-04-01 09:25:00,Stop Loss,-43.55,5
2024-04-01,BAJFINANCE,BUY,7323.0,7296.0,2024-04-01 10:45:00,2024-04-01 12:10:00,Stop Loss,-27.0,23
2024-01-01,BALKRISIND,BUY,2583.0,2575.45,2024-01-01 09:45:00,2024-01-01 11:20:00,Stop Loss,-7.55,19
2024-01-02,BALKRISIND,SELL,2566.55,2576.0,2024-01-02 09:25:00,2024-01-02 09:30:00,Stop Loss,-9.45,11
2024-01-03,BALKRISIND,SELL,2518.65,2525.0,2024-01-03 09:40:00,2024-01-03 09:45:00,Stop Loss,-6.35,20
2024-01-04,BALKRISIND,SELL,2501.95,2501.3,2024-01-04 09:55:00,2024-01-04 15:15:00,Time Exit,0.65,21
2024-01-05,BALKRISIND,BUY,2523.0,2516.15,2024-01-05 09:35:00,2024-01-05 09:50:00,Stop Loss,-6.85,16
2024-01-08,BALKRISIND,SELL,2563.75,2573.15,2024-01-08 09:25:00,2024-01-08 09:40:00,Stop Loss,-9.4,9
2024-01-09,BALKRISIND,BUY,2610.0,2593.75,2024-01-09 12:30:00,2024-01-09 14:25:00,Stop Loss,-16.25,32
2024-01-10,BALKRISIND,BUY,2624.5,2648.8,2024-01-10 14:30:00,2024-01-10 14:55:00,Target Hit,24.3,30
2024-01-11,BALKRISIND,BUY,2667.4,2687.1,2024-01-11 09:25:00,2024-01-11 09:40:00,Target Hit,19.7,7
2024-01-12,BALKRISIND,SELL,2644.0,2627.0,2024-01-12 09:20:00,2024-01-12 10:35:00,Target Hit,17.0,6
2024-01-15,BALKRISIND,SELL,2620.95,2630.35,2024-01-15 09:25:00,2024-01-15 09:50:00,Stop Loss,-9.4,6
2024-01-16,BALKRISIND,SELL,2614.3,2605.95,2024-01-16 13:05:00,2024-01-16 15:15:00,Time Exit,8.35,35
2024-01-17,BALKRISIND,SELL,2574.85,2584.55,2024-01-17 12:00:00,2024-01-17 12:45:00,Stop Loss,-9.7,24
2024-01-18,BALKRISIND,SELL,2546.3,2527.35,2024-01-18 09:30:00,2024-01-18 09:35:00,Target Hit,18.95,13
2024-01-18,BALKRISIND,BUY,2576.05,2567.95,2024-01-18 12:05:00,2024-01-18 12:30:00,Stop Loss,-8.1,34
2024-01-19,BALKRISIND,BUY,2593.5,2585.1,2024-01-19 09:20:00,2024-01-19 09:35:00,Stop Loss,-8.4,2
2024-01-20,BALKRISIND,BUY,2652.0,2672.4,2024-01-20 11:25:00,2024-01-20 12:35:00,Target Hit,20.4,26
2024-01-23,BALKRISIND,SELL,2751.1,2731.35,2024-01-23 09:20:00,2024-01-23 09:45:00,Target Hit,19.75,5
2024-01-24,BALKRISIND,BUY,2692.7,2679.8,2024-01-24 13:45:00,2024-01-24 13:50:00,Stop Loss,-12.9,32
2024-01-25,BALKRISIND,SELL,2690.95,2595.5,2024-01-25 11:00:00,2024-01-25 11:05:00,Target Hit,95.45,31
2024-01-29,BALKRISIND,SELL,2510.65,2518.1,2024-01-29 09:20:00,2024-01-29 09:25:00,Stop Loss,-7.45,5
2024-01-30,BALKRISIND,SELL,2515.85,2502.1,2024-01-30 09:20:00,2024-01-30 09:25:00,Target Hit,13.75,4
2024-01-31,BALKRISIND,SELL,2438.15,2446.65,2024-01-31 09:20:00,2024-01-31 09:25:00,Stop Loss,-8.5,5
2024-02-01,BALKRISIND,BUY,2485.0,2472.05,2024-02-01 10:05:00,2024-02-01 10:15:00,Stop Loss,-12.95,24
2024-02-01,BALKRISIND,SELL,2456.7,2440.0,2024-02-01 11:15:00,2024-02-01 11:55:00,Target Hit,16.7,29
2024-02-02,BALKRISIND,BUY,2450.2,2470.0,2024-02-02 09:55:00,2024-02-02 10:10:00,Target Hit,19.8,17
2024-02-05,BALKRISIND,BUY,2474.2,2465.05,2024-02-05 09:25:00,2024-02-05 09:30:00,Stop Loss,-9.15,9
2024-02-05,BALKRISIND,SELL,2429.05,2416.55,2024-02-05 13:25:00,2024-02-05 14:10:00,Target Hit,12.5,31
2024-02-06,BALKRISIND,SELL,2399.85,2406.1,2024-02-06 10:05:00,2024-02-06 10:55:00,Stop Loss,-6.25,17
2024-02-07,BALKRISIND,SELL,2388.0,2369.85,2024-02-07 09:25:00,2024-02-07 09:45:00,Target Hit,18.15,14
2024-02-08,BALKRISIND,SELL,2338.0,2325.85,2024-02-08 09:40:00,2024-02-08 11:05:00,Target Hit,12.15,21
2024-02-09,BALKRISIND,SELL,2303.0,2311.35,2024-02-09 09:20:00,2024-02-09 09:25:00,Stop Loss,-8.35,5
2024-02-12,BALKRISIND,SELL,2288.85,2294.8,2024-02-12 09:55:00,2024-02-12 10:30:00,Stop Loss,-5.95,23
2024-02-12,BALKRISIND,BUY,2333.25,2322.5,2024-02-12 11:45:00,2024-02-12 12:20:00,Stop Loss,-10.75,32
2024-02-13,BALKRISIND,SELL,2325.5,2335.15,2024-02-13 09:45:00,2024-02-13 09:55:00,Stop Loss,-9.65,26
2024-02-14,BALKRISIND,BUY,2316.4,2310.25,2024-02-14 10:05:00,2024-02-14 10:55:00,Stop Loss,-6.15,19
2024-02-15,BALKRISIND,SELL,2356.0,2343.7,2024-02-15 09:35:00,2024-02-15 11:30:00,Target Hit,12.3,14
2024-02-16,BALKRISIND,SELL,2336.85,2342.7,2024-02-16 14:10:00,2024-02-16 14:50:00,Stop Loss,-5.85,30
2024-02-19,BALKRISIND,SELL,2326.9,2313.75,2024-02-19 09:20:00,2024-02-19 14:30:00,Target Hit,13.15,4
2024-02-20,BALKRISIND,SELL,2307.0,2293.7,2024-02-20 09:30:00,2024-02-20 09:55:00,Target Hit,13.3,15
2024-02-21,BALKRISIND,BUY,2307.5,2300.4,2024-02-21 09:25:00,2024-02-21 09:40:00,Stop Loss,-7.1,7
2024-02-21,BALKRISIND,SELL,2276.0,2257.0,2024-02-21 14:10:00,2024-02-21 14:40:00,Target Hit,19.0,36
2024-02-22,BALKRISIND,SELL,2256.6,2265.9,2024-02-22 09:30:00,2024-02-22 09:40:00,Stop Loss,-9.3,18
2024-02-22,BALKRISIND,BUY,2283.6,2272.0,2024-02-22 11:55:00,2024-02-22 12:20:00,Stop Loss,-11.6,31
2024-02-23,BALKRISIND,BUY,2312.0,2295.15,2024-02-23 09:20:00,2024-02-23 09:30:00,Stop Loss,-16.85,3
2024-02-26,BALKRISIND,SELL,2290.85,2278.0,2024-02-26 09:45:00,2024-02-26 10:00:00,Target Hit,12.85,15
2024-02-27,BALKRISIND,SELL,2290.05,2290.0,2024-02-27 10:00:00,2024-02-27 15:15:00,Time Exit,0.05,20
2024-02-28,BALKRISIND,SELL,2278.75,2267.3,2024-02-28 09:35:00,2024-02-28 11:30:00,Target Hit,11.45,11
2024-02-29,BALKRISIND,BUY,2229.8,2222.25,2024-02-29 10:00:00,2024-02-29 10:05:00,Stop Loss,-7.55,21
2024-02-29,BALKRISIND,SELL,2202.6,2209.45,2024-02-29 13:00:00,2024-02-29 14:40:00,Stop Loss,-6.85,36
2024-03-01,BALKRISIND,SELL,2225.85,2213.3,2024-03-01 09:25:00,2024-03-01 09:50:00,Target Hit,12.55,10
2024-03-01,BALKRISIND,BUY,2249.5,2247.2,2024-03-01 14:00:00,2024-03-01 15:15:00,Time Exit,-2.3,32
2024-03-02,BALKRISIND,SELL,2258.05,2265.5,2024-03-02 09:20:00,2024-03-02 09:35:00,Stop Loss,-7.45,4
2024-03-04,BALKRISIND,SELL,2259.55,2247.65,2024-03-04 09:20:00,2024-03-04 10:50:00,Target Hit,11.9,7
2024-03-05,BALKRISIND,BUY,2278.1,2293.0,2024-03-05 09:20:00,2024-03-05 09:25:00,Target Hit,14.9,7
2024-03-06,BALKRISIND,SELL,2254.85,2241.85,2024-03-06 09:50:00,2024-03-06 10:50:00,Target Hit,13.0,23
2024-03-07,BALKRISIND,BUY,2287.75,2279.95,2024-03-07 11:30:00,2024-03-07 11:45:00,Stop Loss,-7.8,28
2024-03-07,BALKRISIND,SELL,2267.0,2266.75,2024-03-07 14:00:00,2024-03-07 15:15:00,Time Exit,0.25,31
2024-03-11,BALKRISIND,BUY,2259.0,2238.05,2024-03-11 09:55:00,2024-03-11 10:05:00,Stop Loss,-20.95,21
2024-03-11,BALKRISIND,SELL,2238.05,2220.0,2024-03-11 10:05:00,2024-03-11 10:15:00,Target Hit,18.05,24
2024-03-12,BALKRISIND,BUY,2268.8,2260.6,2024-03-12 09:20:00,2024-03-12 09:25:00,Stop Loss,-8.2,5
2024-03-13,BALKRISIND,SELL,2330.0,2342.05,2024-03-13 09:25:00,2024-03-13 10:10:00,Stop Loss,-12.05,14
2024-03-14,BALKRISIND,BUY,2280.35,2257.35,2024-03-14 09:20:00,2024-03-14 09:25:00,Stop Loss,-23.0,6
2024-03-14,BALKRISIND,SELL,2221.55,2230.0,2024-03-14 09:45:00,2024-03-14 10:00:00,Stop Loss,-8.45,26
2024-03-15,BALKRISIND,BUY,2280.15,2273.1,2024-03-15 09:30:00,2024-03-15 09:35:00,Stop Loss,-7.05,12
2024-03-15,BALKRISIND,SELL,2250.05,2257.8,2024-03-15 11:00:00,2024-03-15 11:45:00,Stop Loss,-7.75,31
2024-03-18,BALKRISIND,SELL,2241.25,2247.15,2024-03-18 10:05:00,2024-03-18 10:10:00,Stop Loss,-5.9,21
2024-03-19,BALKRISIND,BUY,2278.0,2268.05,2024-03-19 09:40:00,2024-03-19 09:55:00,Stop Loss,-9.95,15
2024-03-20,BALKRISIND,BUY,2321.6,2293.9,2024-03-20 09:20:00,2024-03-20 09:25:00,Stop Loss,-27.7,3
2024-03-20,BALKRISIND,SELL,2285.65,2273.1,2024-03-20 09:30:00,2024-03-20 09:40:00,Target Hit,12.55,14
2024-03-21,BALKRISIND,SELL,2282.55,2288.5,2024-03-21 09:35:00,2024-03-21 10:55:00,Stop Loss,-5.95,10
2024-03-22,BALKRISIND,SELL,2290.05,2274.25,2024-03-22 09:30:00,2024-03-22 09:50:00,Target Hit,15.8,16
2024-03-26,BALKRISIND,SELL,2270.0,2258.2,2024-03-26 09:20:00,2024-03-26 09:35:00,Target Hit,11.8,6
2024-03-26,BALKRISIND,BUY,2286.9,2276.9,2024-03-26 13:15:00,2024-03-26 14:20:00,Stop Loss,-10.0,28
2024-03-27,BALKRISIND,BUY,2294.0,2287.5,2024-03-27 09:55:00,2024-03-27 10:55:00,Stop Loss,-6.5,19
2024-03-28,BALKRISIND,BUY,2313.0,2319.65,2024-03-28 13:50:00,2024-03-28 15:15:00,Time Exit,6.65,34
2024-04-01,BALKRISIND,SELL,2316.25,2323.95,2024-04-01 09:40:00,2024-04-01 09:55:00,Stop Loss,-7.7,19
2024-01-01,BEL,BUY,186.45,185.85,2024-01-01 09:20:00,2024-01-01 09:30:00,Stop Loss,-0.6,4
2024-01-02,BEL,SELL,183.0,183.65,2024-01-02 09:20:00,2024-01-02 09:40:00,Stop Loss,-0.65,4
2024-01-03,BEL,BUY,182.45,181.5,2024-01-03 09:25:00,2024-01-03 09:35:00,Stop Loss,-0.95,9
2024-01-04,BEL,BUY,183.55,184.6,2024-01-04 09:20:00,2024-01-04 09:50:00,Target Hit,1.05,2
2024-01-05,BEL,SELL,186.9,187.65,2024-01-05 09:20:00,2024-01-05 09:25:00,Stop Loss,-0.75,2
2024-01-08,BEL,SELL,185.45,186.15,2024-01-08 09:35:00,2024-01-08 10:25:00,Stop Loss,-0.7,21
2024-01-09,BEL,SELL,184.5,185.6,2024-01-09 09:40:00,2024-01-09 10:10:00,Stop Loss,-1.1,19
2024-01-09,BEL,BUY,186.35,185.75,2024-01-09 10:25:00,2024-01-09 10:35:00,Stop Loss,-0.6,25
2024-01-10,BEL,SELL,183.5,184.3,2024-01-10 09:20:00,2024-01-10 11:40:00,Stop Loss,-0.8,4
2024-01-10,BEL,BUY,185.25,185.8,2024-01-10 14:30:00,2024-01-10 15:15:00,Time Exit,0.55,31
2024-01-11,BEL,SELL,186.45,185.5,2024-01-11 09:25:00,2024-01-11 10:50:00,Target Hit,0.95,8
2024-01-12,BEL,SELL,184.5,185.0,2024-01-12 09:35:00,2024-01-12 10:35:00,Stop Loss,-0.5,20
2024-01-15,BEL,BUY,186.0,185.45,2024-01-15 09:25:00,2024-01-15 09:30:00,Stop Loss,-0.55,7
2024-01-15,BEL,SELL,184.35,185.4,2024-01-15 09:55:00,2024-01-15 10:00:00,Stop Loss,-1.05,27
2024-01-16,BEL,BUY,189.5,188.9,2024-01-16 09:40:00,2024-01-16 10:10:00,Stop Loss,-0.6,19
2024-01-16,BEL,SELL,186.95,188.0,2024-01-16 12:05:00,2024-01-16 12:20:00,Stop Loss,-1.05,29
2024-01-17,BEL,BUY,187.65,186.9,2024-01-17 09:30:00,2024-01-17 09:55:00,Stop Loss,-0.75,12
2024-01-18,BEL,SELL,184.5,182.15,2024-01-18 09:25:00,2024-01-18 09:35:00,Target Hit,2.35,6
2024-01-18,BEL,BUY,187.2,186.4,2024-01-18 13:20:00,2024-01-18 13:35:00,Stop Loss,-0.8,36
2024-01-20,BEL,SELL,192.3,193.05,2024-01-20 09:30:00,2024-01-20 10:45:00,Stop Loss,-0.75,12
2024-01-20,BEL,BUY,194.75,194.15,2024-01-20 13:35:00,2024-01-20 13:45:00,Stop Loss,-0.6,31
2024-01-23,BEL,SELL,193.5,194.05,2024-01-23 09:20:00,2024-01-23 09:30:00,Stop Loss,-0.55,6
2024-01-24,BEL,BUY,187.0,188.25,2024-01-24 09:20:00,2024-01-24 09:35:00,Target Hit,1.25,3
2024-01-25,BEL,BUY,191.85,191.0,2024-01-25 09:40:00,2024-01-25 09:50:00,Stop Loss,-0.85,13
2024-01-25,BEL,SELL,189.35,188.35,2024-01-25 10:50:00,2024-01-25 14:40:00,Target Hit,1.0,27
2024-01-29,BEL,SELL,189.1,187.95,2024-01-29 09:20:00,2024-01-29 09:25:00,Target Hit,1.15,6
2024-01-29,BEL,BUY,191.1,192.2,2024-01-29 11:35:00,2024-01-29 12:25:00,Target Hit,1.1,30
2024-01-30,BEL,SELL,189.95,188.95,2024-01-30 10:25:00,2024-01-30 10:50:00,Target Hit,1.0,21
2024-01-31,BEL,BUY,188.85,187.85,2024-01-31 09:25:00,2024-01-31 09:45:00,Stop Loss,-1.0,15
2024-01-31,BEL,SELL,187.35,186.3,2024-01-31 10:00:00,2024-01-31 11:15:00,Target Hit,1.05,24
2024-02-01,BEL,BUY,188.0,186.9,2024-02-01 09:30:00,2024-02-01 09:35:00,Stop Loss,-1.1,16
2024-02-01,BEL,SELL,186.2,185.05,2024-02-01 10:30:00,2024-02-01 11:15:00,Target Hit,1.15,27
2024-02-02,BEL,BUY,185.85,186.85,2024-02-02 09:30:00,2024-02-02 10:00:00,Target Hit,1.0,10
2024-02-02,BEL,SELL,184.25,184.9,2024-02-02 13:10:00,2024-02-02 13:15:00,Stop Loss,-0.65,31
2024-02-05,BEL,SELL,184.6,185.2,2024-02-05 10:10:00,2024-02-05 10:40:00,Stop Loss,-0.6,18
2024-02-06,BEL,BUY,182.55,182.05,2024-02-06 11:10:00,2024-02-06 12:55:00,Stop Loss,-0.5,29
2024-02-07,BEL,SELL,183.15,181.95,2024-02-07 09:25:00,2024-02-07 09:40:00,Target Hit,1.2,15
2024-02-08,BEL,BUY,182.5,183.9,2024-02-08 09:20:00,2024-02-08 09:25:00,Target Hit,1.4,2
2024-02-09,BEL,SELL,181.5,180.4,2024-02-09 09:35:00,2024-02-09 09:55:00,Target Hit,1.1,13
2024-02-12,BEL,SELL,180.3,178.05,2024-02-12 09:40:00,2024-02-12 10:05:00,Target Hit,2.25,17
2024-02-13,BEL,SELL,173.8,172.9,2024-02-13 09:20:00,2024-02-13 09:40:00,Target Hit,0.9,4
2024-02-13,BEL,BUY,175.65,176.7,2024-02-13 10:20:00,2024-02-13 10:50:00,Target Hit,1.05,33
2024-02-14,BEL,BUY,178.5,179.5,2024-02-14 09:30:00,2024-02-14 10:10:00,Target Hit,1.0,10
2024-02-15,BEL,BUY,184.75,184.2,2024-02-15 09:25:00,2024-02-15 09:35:00,Stop Loss,-0.55,6
2024-02-16,BEL,SELL,187.15,187.65,2024-02-16 10:20:00,2024-02-16 10:40:00,Stop Loss,-0.5,18
2024-02-16,BEL,BUY,189.25,190.2,2024-02-16 13:05:00,2024-02-16 13:25:00,Target Hit,0.95,28
2024-02-19,BEL,BUY,191.65,190.35,2024-02-19 09:20:00,2024-02-19 09:50:00,Stop Loss,-1.3,5
2024-02-19,BEL,SELL,189.25,189.75,2024-02-19 10:55:00,2024-02-19 11:15:00,Stop Loss,-0.5,26
